"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000234522",0,NA,NA,NA,NA,NA
"ENSG00000177234",0,NA,NA,NA,NA,NA
"ENSG00000203805",0,NA,NA,NA,NA,NA
"ENSG00000270727",0,NA,NA,NA,NA,NA
"ENSG00000265372",0,NA,NA,NA,NA,NA
"ENSG00000235940",0,NA,NA,NA,NA,NA
"ENSG00000230112",0,NA,NA,NA,NA,NA
"ENSG00000230109",0,NA,NA,NA,NA,NA
"ENSG00000231553",0,NA,NA,NA,NA,NA
"ENSG00000278650",0,NA,NA,NA,NA,NA
"ENSG00000273566",0,NA,NA,NA,NA,NA
"ENSG00000199222",0,NA,NA,NA,NA,NA
"ENSG00000204682",18.251543285435,0.413311805074188,0.544832147406646,0.758603924238899,0.448089524511269,NA
"ENSG00000222071",0,NA,NA,NA,NA,NA
"ENSG00000180592",2.24200732407932,-0.190469095720828,1.81873865829424,-0.104725929067491,0.916593286672367,NA
"ENSG00000286881",0,NA,NA,NA,NA,NA
"ENSG00000207347",0,NA,NA,NA,NA,NA
"ENSG00000214285",0,NA,NA,NA,NA,NA
"ENSG00000152463",1.79445181498487,2.70718630907214,2.42924468095994,1.11441483449184,0.265101262172444,NA
"ENSG00000172538",0,NA,NA,NA,NA,NA
"ENSG00000151929",735.042325471024,-0.167014619400932,0.0852130937839548,-1.95996427291295,0.0499999662920616,0.241305511513244
"ENSG00000185532",3.91093461922141,-0.60007166293999,1.39123272276038,-0.431323712505391,0.666233010978492,NA
"ENSG00000035403",730.735350356337,-0.109195607208921,0.085221745601104,-1.28131155303989,0.200084256545133,0.531424110765926
"ENSG00000107882",91.8439514318573,-0.219128286010579,0.242614704182288,-0.903194580679404,0.366422633584344,0.701452815017464
"ENSG00000014919",73.6207499008626,-0.0893213338777263,0.276681955306703,-0.32283035508663,0.746823722808851,0.921875101032774
"ENSG00000197893",0,NA,NA,NA,NA,NA
"ENSG00000223027",0,NA,NA,NA,NA,NA
"ENSG00000206605",0,NA,NA,NA,NA,NA
"ENSG00000283709",6.20838508436728,0.020245314448174,0.960815432671106,0.0210709713434673,0.983189041264386,NA
"ENSG00000199855",0,NA,NA,NA,NA,NA
"ENSG00000120539",32.4646129840385,0.221910546293,0.408733406011843,0.542922460041277,0.587183191105786,NA
"ENSG00000252639",0,NA,NA,NA,NA,NA
"ENSG00000251839",0,NA,NA,NA,NA,NA
"ENSG00000262412",0,NA,NA,NA,NA,NA
"ENSG00000230445",1.01949207309115,1.70803122415292,3.20507661322521,0.53291432008365,0.594092891938272,NA
"ENSG00000230507",0,NA,NA,NA,NA,NA
"ENSG00000272631",1.45814950697683,-2.20389274491245,2.84880600794592,-0.773619803793353,0.439155657379718,NA
"ENSG00000270874",0,NA,NA,NA,NA,NA
"ENSG00000107890",33.5394616661257,-0.470406805861562,0.400627892653534,-1.17417387677591,0.240325387274512,NA
"ENSG00000207287",0,NA,NA,NA,NA,NA
"ENSG00000236552",285.057121582461,0.382141181301114,0.134835599520673,2.83412676370031,0.00459511003152955,0.0440573579992712
"ENSG00000207976",0,NA,NA,NA,NA,NA
"ENSG00000232875",0,NA,NA,NA,NA,NA
"ENSG00000187122",0.498051082585836,0.146838541519934,4.99518888362276,0.0293959938134391,0.976548767899281,NA
"ENSG00000234855",0,NA,NA,NA,NA,NA
"ENSG00000173848",1871.05663301633,-0.350874189210543,0.0544424471569958,-6.44486439411378,1.15703821465061e-10,6.7793868725084e-09
"ENSG00000178372",0.258319913964574,1.57247270937855,4.99684407102532,0.314693171735473,0.752994629214085,NA
"ENSG00000205488",57.6130474183641,-0.597016620466378,0.303229118957133,-1.96886309111618,0.0489688149300399,0.23727020011941
"ENSG00000178363",4.16088401795637,-1.12994145745959,1.25012818897297,-0.90386047401097,0.366069390253301,NA
"ENSG00000256462",0,NA,NA,NA,NA,NA
"ENSG00000287566",0.738017001188286,-0.858953337025799,3.91600103205655,-0.219344512423355,0.826381690130016,NA
"ENSG00000287235",20.8546951493189,-0.143316789979741,0.508681739239173,-0.281741566335953,0.778141679680832,NA
"ENSG00000228685",0,NA,NA,NA,NA,NA
"ENSG00000240577",0,NA,NA,NA,NA,NA
"ENSG00000196372",32.4357337125379,-0.153590936435257,0.409338848789922,-0.375217101648913,0.707499012520081,NA
"ENSG00000226647",0,NA,NA,NA,NA,NA
"ENSG00000057608",938.630298374309,-0.150850866156989,0.0751350690127,-2.00772912222242,0.0446720842094,0.222376454434458
"ENSG00000270427",0,NA,NA,NA,NA,NA
"ENSG00000272764",0,NA,NA,NA,NA,NA
"ENSG00000240180",0,NA,NA,NA,NA,NA
"ENSG00000242147",172.684113538109,-0.141789775681035,0.178815390218846,-0.792939441663849,0.427813106276211,0.744039041407227
"ENSG00000138180",67.6046218764152,-0.239216015608701,0.278955533553661,-0.857541747106745,0.391145553237837,0.72021277740827
"ENSG00000212396",0,NA,NA,NA,NA,NA
"ENSG00000186188",0,NA,NA,NA,NA,NA
"ENSG00000095464",2.19531585322256,-0.861581242906014,1.8656008874494,-0.461825060602294,0.644206777900043,NA
"ENSG00000148690",80.3286810997733,0.259362053350823,0.255176233365401,1.01640364359257,0.309437211270101,0.651167927069365
"ENSG00000108231",0,NA,NA,NA,NA,NA
"ENSG00000280660",0,NA,NA,NA,NA,NA
"ENSG00000280485",0,NA,NA,NA,NA,NA
"ENSG00000227995",0,NA,NA,NA,NA,NA
"ENSG00000237032",0,NA,NA,NA,NA,NA
"ENSG00000185267",4.48339874319728,0.135519438332405,1.15481561809918,0.117351580813801,0.906581451784068,NA
"ENSG00000187522",25.9545511175222,0.301943902509656,0.454805384498208,0.663896938781396,0.506756275672508,NA
"ENSG00000272853",0.498051082585836,0.146838541519934,4.99518888362276,0.0293959938134391,0.976548767899281,NA
"ENSG00000272912",0,NA,NA,NA,NA,NA
"ENSG00000148842",21.0347398592421,-0.245428193575942,0.51769214708942,-0.474081353089464,0.635441895208316,NA
"ENSG00000278498",0,NA,NA,NA,NA,NA
"ENSG00000237827",0,NA,NA,NA,NA,NA
"ENSG00000213277",0,NA,NA,NA,NA,NA
"ENSG00000229256",0,NA,NA,NA,NA,NA
"ENSG00000235376",0.733215838612118,-0.845479877322239,4.26373992313431,-0.19829536804879,0.842813975498719,NA
"ENSG00000148798",7.62921069565849,-0.529075229574173,0.863848527000528,-0.612462964324588,0.540231494337427,NA
"ENSG00000156374",10.5492397032914,0.688471545158203,0.722958780981737,0.952297092544194,0.340946331934931,NA
"ENSG00000212413",0,NA,NA,NA,NA,NA
"ENSG00000173915",211.298941623568,-0.209891552274779,0.156701036268275,-1.33943946557852,0.180427648784151,0.503154740445767
"ENSG00000283867",0,NA,NA,NA,NA,NA
"ENSG00000076685",339.616048403058,-0.278080668268416,0.129164527982481,-2.15291824010794,0.0313251047090763,0.1759812345517
"ENSG00000176273",8.14096101602927,-0.483095429847624,0.848967061424124,-0.569039073244187,0.569329623767298,NA
"ENSG00000180764",3.72688134164788,0.323692751358043,1.37190298437093,0.235944345223848,0.813475856984038,NA
"ENSG00000232913",0,NA,NA,NA,NA,NA
"ENSG00000234724",0,NA,NA,NA,NA,NA
"ENSG00000206631",0,NA,NA,NA,NA,NA
"ENSG00000228553",0,NA,NA,NA,NA,NA
"ENSG00000268894",0,NA,NA,NA,NA,NA
"ENSG00000273450",1.04241248104826,3.5762315621348,3.30776976243351,1.08116096916727,0.279625516575733,NA
"ENSG00000173145",49.0382586030791,0.0883349872013252,0.328513029036337,0.268893405721069,0.788011711623955,0.935745613860015
"ENSG00000108239",27.7597647715385,-0.12718175406988,0.4464847377796,-0.284851291227475,0.775758074540472,NA
"ENSG00000119969",7.44459957314038,-0.247263600385587,0.926368151593232,-0.266917207764889,0.789532907284144,NA
"ENSG00000244332",0,NA,NA,NA,NA,NA
"ENSG00000235746",0,NA,NA,NA,NA,NA
"ENSG00000237297",0,NA,NA,NA,NA,NA
"ENSG00000261456",0,NA,NA,NA,NA,NA
"ENSG00000232420",0,NA,NA,NA,NA,NA
"ENSG00000276662",0.262886326559554,1.58520202967493,4.99593334402823,0.317298474682367,0.751017134642685,NA
"ENSG00000212331",0,NA,NA,NA,NA,NA
"ENSG00000201861",0,NA,NA,NA,NA,NA
"ENSG00000239822",0,NA,NA,NA,NA,NA
"ENSG00000233021",0,NA,NA,NA,NA,NA
"ENSG00000015171",199.526394074363,-0.255144903676944,0.161767957894445,-1.57722769699194,0.114743142168159,0.39064759582336
"ENSG00000224948",0,NA,NA,NA,NA,NA
"ENSG00000236467",0.76093740914539,1.14861251390628,4.16207188407574,0.275971330120684,0.782570086685496,NA
"ENSG00000225497",0,NA,NA,NA,NA,NA
"ENSG00000224500",0,NA,NA,NA,NA,NA
"ENSG00000228092",0,NA,NA,NA,NA,NA
"ENSG00000199592",0,NA,NA,NA,NA,NA
"ENSG00000213514",1.22693525858416,-0.45685110420793,2.76611301129667,-0.165159956351086,0.868818082562501,NA
"ENSG00000277981",0,NA,NA,NA,NA,NA
"ENSG00000156113",80.2645899854154,-0.377167439347575,0.256373567483666,-1.47116351755571,0.141246900805036,0.441082899868865
"ENSG00000225652",0,NA,NA,NA,NA,NA
"ENSG00000165471",0,NA,NA,NA,NA,NA
"ENSG00000023839",4.68147435351914,-0.323241003264265,1.15617747385305,-0.279577323182952,0.779801807042005,NA
"ENSG00000189014",0,NA,NA,NA,NA,NA
"ENSG00000276544",0,NA,NA,NA,NA,NA
"ENSG00000226964",2.51844648342483,0.721591163780209,1.6576171188993,0.435318358837513,0.663331360820938,NA
"ENSG00000276850",127.140687422281,-0.274252867447557,0.207271246510157,-1.32315925177841,0.185782423743925,0.510256587435573
"ENSG00000264717",0,NA,NA,NA,NA,NA
"ENSG00000273760",51.7117308746661,0.343642564855155,0.318596818241544,1.07861267024526,0.28076043067861,0.625215591142697
"ENSG00000276430",0,NA,NA,NA,NA,NA
"ENSG00000201548",0,NA,NA,NA,NA,NA
"ENSG00000204022",0,NA,NA,NA,NA,NA
"ENSG00000237205",0,NA,NA,NA,NA,NA
"ENSG00000182333",0,NA,NA,NA,NA,NA
"ENSG00000271408",0,NA,NA,NA,NA,NA
"ENSG00000226358",0,NA,NA,NA,NA,NA
"ENSG00000235150",0,NA,NA,NA,NA,NA
"ENSG00000173239",0,NA,NA,NA,NA,NA
"ENSG00000204020",0,NA,NA,NA,NA,NA
"ENSG00000200887",0,NA,NA,NA,NA,NA
"ENSG00000230125",0,NA,NA,NA,NA,NA
"ENSG00000259994",2.04308105881491,1.734028759401,2.10456493882337,0.823936922740178,0.409975399479696,NA
"ENSG00000285824",0,NA,NA,NA,NA,NA
"ENSG00000250833",0,NA,NA,NA,NA,NA
"ENSG00000241621",0,NA,NA,NA,NA,NA
"ENSG00000239625",0,NA,NA,NA,NA,NA
"ENSG00000284277",0,NA,NA,NA,NA,NA
"ENSG00000214434",0,NA,NA,NA,NA,NA
"ENSG00000235679",0,NA,NA,NA,NA,NA
"ENSG00000224473",0.23996591860245,-1.31955854101569,4.99569434177903,-0.264139166798139,0.7916726845247,NA
"ENSG00000107968",12.4081210795338,1.31159454764472,0.690444139279767,1.89963890346423,0.0574805231773216,NA
"ENSG00000213778",0,NA,NA,NA,NA,NA
"ENSG00000287420",0,NA,NA,NA,NA,NA
"ENSG00000228800",0,NA,NA,NA,NA,NA
"ENSG00000239744",0,NA,NA,NA,NA,NA
"ENSG00000230298",0,NA,NA,NA,NA,NA
"ENSG00000285630",0,NA,NA,NA,NA,NA
"ENSG00000226734",0,NA,NA,NA,NA,NA
"ENSG00000228417",0,NA,NA,NA,NA,NA
"ENSG00000214067",0,NA,NA,NA,NA,NA
"ENSG00000119953",134.016668985159,-0.214362787465423,0.197732641355671,-1.08410420250159,0.27831859974077,0.622068415922434
"ENSG00000273143",0,NA,NA,NA,NA,NA
"ENSG00000237642",0,NA,NA,NA,NA,NA
"ENSG00000138166",40.2917671210468,0.438682885773462,0.36116938273913,1.21461814522169,0.224511764979115,0.560787228307534
"ENSG00000107951",29.0779702220055,-0.0377614450323578,0.429524420925131,-0.0879145473289394,0.929944594277995,NA
"ENSG00000285871",0,NA,NA,NA,NA,NA
"ENSG00000206855",0,NA,NA,NA,NA,NA
"ENSG00000214875",0,NA,NA,NA,NA,NA
"ENSG00000229001",0,NA,NA,NA,NA,NA
"ENSG00000122862",1.73458866632233,-0.289942376924879,2.10267029364735,-0.137892458841912,0.890325410445963,NA
"ENSG00000274008",0,NA,NA,NA,NA,NA
"ENSG00000233163",0.235164756026282,-1.30485652557544,4.99674474782338,-0.261141321285992,0.793983527119958,NA
"ENSG00000265190",882.134793804564,0.0135076888432592,0.0796298261318988,0.169631022688471,0.865300323534116,0.962388573660117
"ENSG00000204130",45.9327678179855,-0.0689334948404866,0.33707115471549,-0.204507249808044,0.837957127187082,0.954003439404921
"ENSG00000196233",158.548777247541,-0.211137612800212,0.181607664954445,-1.16260298183546,0.244990620424732,0.585341422283929
"ENSG00000151532",95.3158752372642,-0.250125552411647,0.235579429194428,-1.06174615189009,0.288350941399665,0.632341543241294
"ENSG00000198954",140.302009815665,0.0928604467173574,0.195003898647864,0.476197898407374,0.633933396590532,0.872678936134895
"ENSG00000204147",12.6030084921824,0.710152078321063,1.05914066590806,0.670498358886271,0.502540152265757,NA
"ENSG00000148688",83.9147930389862,-0.3033894912855,0.255997015030872,-1.1851290189806,0.235966439073372,0.575013719368568
"ENSG00000078114",44.7889392109843,0.101176680041755,0.341746990926574,0.296057266714876,0.767186348012736,0.929602330389207
"ENSG00000150760",112.356558473766,0.126712040787995,0.216132611577075,0.58626988247356,0.55769416678714,0.832175223408089
"ENSG00000188649",0,NA,NA,NA,NA,NA
"ENSG00000197748",0.502852245162004,0.132129958855321,4.99413649417421,0.026457017946837,0.978892816296649,NA
"ENSG00000171206",249.041570775119,0.309041060111037,0.150975429000277,2.04696262270909,0.0406617545943682,0.208362249912198
"ENSG00000187908",0.784092567083682,3.16498741748577,4.00010271812894,0.791226536044106,0.428811809110798,NA
"ENSG00000165868",29.6324917905648,0.107755457839296,0.423054570854011,0.25470817540577,0.798948501407821,NA
"ENSG00000207327",0,NA,NA,NA,NA,NA
"ENSG00000237139",0,NA,NA,NA,NA,NA
"ENSG00000268584",0.258319913964574,1.57247270937855,4.99684407102532,0.314693171735473,0.752994629214085,NA
"ENSG00000272791",0.479931837204901,-2.32235575372441,4.89130599967011,-0.474792571530189,0.634934828267363,NA
"ENSG00000177791",0,NA,NA,NA,NA,NA
"ENSG00000166317",0,NA,NA,NA,NA,NA
"ENSG00000271848",0,NA,NA,NA,NA,NA
"ENSG00000242288",0,NA,NA,NA,NA,NA
"ENSG00000271816",0,NA,NA,NA,NA,NA
"ENSG00000272140",1.47626875235776,-0.872240632433688,2.35249738609458,-0.370772200466378,0.710807208671171,NA
"ENSG00000252072",0,NA,NA,NA,NA,NA
"ENSG00000242338",0.968615344619588,-1.45042919526084,3.29628688023837,-0.440019102692892,0.659923271876445,NA
"ENSG00000235316",1.72955275376498,-0.273045999162306,2.10518068472413,-0.129701930643586,0.896802255040006,NA
"ENSG00000270808",0.23996591860245,-1.31955854101569,4.99569434177903,-0.264139166798139,0.7916726845247,NA
"ENSG00000279088",66.4448787007894,-0.374796163680424,0.282766619785487,-1.32546113103715,0.185018253031673,0.50904152399323
"ENSG00000176986",325.898093738411,0.00304966768911315,0.127752456427039,0.0238716951079125,0.980954951878671,0.9944084382119
"ENSG00000279689",1.23150167117914,-0.44761796589372,2.59966085145613,-0.172183215992578,0.863293492514232,NA
"ENSG00000196968",142.62152575488,-0.0184442231200833,0.194107934005654,-0.0950204493936145,0.924298584143234,0.97607893916699
"ENSG00000172586",69.517508305874,0.403574766279544,0.275305145608876,1.46591799215006,0.142670629694929,0.443428165377953
"ENSG00000214655",231.572362455897,0.377615558192683,0.150860187882203,2.50308291069834,0.0123116698708459,0.0920770907971609
"ENSG00000280238",0,NA,NA,NA,NA,NA
"ENSG00000272589",0,NA,NA,NA,NA,NA
"ENSG00000272916",0,NA,NA,NA,NA,NA
"ENSG00000166507",4.71446658659096,-0.0250908539791204,1.15648724929139,-0.0216957463166967,0.98269065692303,NA
"ENSG00000224195",0,NA,NA,NA,NA,NA
"ENSG00000229990",0.262886326559554,1.58520202967493,4.99593334402823,0.317298474682367,0.751017134642685,NA
"ENSG00000286401",0.738017001188286,-0.858953337025799,3.91600103205655,-0.219344512423355,0.826381690130016,NA
"ENSG00000279863",1.73435391634115,-0.278590400422094,2.0781264229614,-0.134058446754694,0.893356357656995,NA
"ENSG00000177354",0,NA,NA,NA,NA,NA
"ENSG00000235939",0.262886326559554,1.58520202967493,4.99593334402823,0.317298474682367,0.751017134642685,NA
"ENSG00000264217",0,NA,NA,NA,NA,NA
"ENSG00000265354",263.667591203749,-0.0951777255610409,0.143462531506525,-0.663432636811598,0.507053509255549,0.797423544758977
"ENSG00000265733",0,NA,NA,NA,NA,NA
"ENSG00000263639",11.0518571984723,0.664070888994583,0.702417668164113,0.94540743932345,0.344450905652574,NA
"ENSG00000280012",0,NA,NA,NA,NA,NA
"ENSG00000264204",0,NA,NA,NA,NA,NA
"ENSG00000229205",0.258319913964574,1.57247270937855,4.99684407102532,0.314693171735473,0.752994629214085,NA
"ENSG00000287043",0,NA,NA,NA,NA,NA
"ENSG00000282390",0.23996591860245,-1.31955854101569,4.99569434177903,-0.264139166798139,0.7916726845247,NA
"ENSG00000122958",145.972359284067,0.0305220706425455,0.188377013233555,0.162026513312977,0.871284975128397,0.963563967328934
"ENSG00000156502",65.6390376627429,-0.0410913713998512,0.29036820992886,-0.141514704415881,0.887463344497129,0.970528833813395
"ENSG00000229261",0.23996591860245,-1.31955854101569,4.99569434177903,-0.264139166798139,0.7916726845247,NA
"ENSG00000156510",7.9933809791988,0.317350974201821,0.839461471033669,0.378041143223705,0.705400030120345,NA
"ENSG00000231748",0,NA,NA,NA,NA,NA
"ENSG00000229197",0,NA,NA,NA,NA,NA
"ENSG00000232734",0,NA,NA,NA,NA,NA
"ENSG00000099282",67.3323822107114,-0.0273683719376247,0.279931463277212,-0.0977681165854593,0.922116425337605,0.97607893916699
"ENSG00000287306",0.258319913964574,1.57247270937855,4.99684407102532,0.314693171735473,0.752994629214085,NA
"ENSG00000233197",0,NA,NA,NA,NA,NA
"ENSG00000122859",0,NA,NA,NA,NA,NA
"ENSG00000230755",0,NA,NA,NA,NA,NA
"ENSG00000235803",0,NA,NA,NA,NA,NA
"ENSG00000235524",0,NA,NA,NA,NA,NA
"ENSG00000231152",0,NA,NA,NA,NA,NA
"ENSG00000226794",0,NA,NA,NA,NA,NA
"ENSG00000171224",17.819462432966,-0.272152224292656,0.551061041192332,-0.49386946989357,0.621398367191776,NA
"ENSG00000235645",0,NA,NA,NA,NA,NA
"ENSG00000278830",0,NA,NA,NA,NA,NA
"ENSG00000200369",0,NA,NA,NA,NA,NA
"ENSG00000215409",0,NA,NA,NA,NA,NA
"ENSG00000207135",0,NA,NA,NA,NA,NA
"ENSG00000260151",0,NA,NA,NA,NA,NA
"ENSG00000213770",0,NA,NA,NA,NA,NA
"ENSG00000237956",0,NA,NA,NA,NA,NA
"ENSG00000182077",0,NA,NA,NA,NA,NA
"ENSG00000107897",100.194897641126,-0.245461067063041,0.232059490325907,-1.05775060833889,0.290169156021266,0.634903083978582
"ENSG00000138160",27.459480440338,0.289948364454288,0.43853262386825,0.661178550176459,0.508497815400852,NA
"ENSG00000184111",0,NA,NA,NA,NA,NA
"ENSG00000264313",0,NA,NA,NA,NA,NA
"ENSG00000224222",0,NA,NA,NA,NA,NA
"ENSG00000042286",14.4931665555847,0.430544559196939,0.621508293694166,0.692741454241644,0.488471819039812,NA
"ENSG00000079332",379.490857298457,-0.00318309236476518,0.124842063309376,-0.0254969541546028,0.979658577931435,0.994217585884592
"ENSG00000229097",1.52667598086695,1.14382468925354,2.47724867254301,0.461731880990111,0.644273605616626,NA
"ENSG00000232142",0,NA,NA,NA,NA,NA
"ENSG00000180817",253.187865774211,0.0489174616919775,0.143437052092377,0.341037834913628,0.733075099119683,0.918197821025677
"ENSG00000156521",102.083391010866,0.253247552868815,0.225768824505405,1.12171179268709,0.261985000843546,0.60607244936304
"ENSG00000252479",0,NA,NA,NA,NA,NA
"ENSG00000230397",0.968615344619588,-1.45042919526084,3.29628688023837,-0.440019102692892,0.659923271876445,NA
"ENSG00000285781",0.262886326559554,1.58520202967493,4.99593334402823,0.317298474682367,0.751017134642685,NA
"ENSG00000223834",0,NA,NA,NA,NA,NA
"ENSG00000286694",0,NA,NA,NA,NA,NA
"ENSG00000231855",0,NA,NA,NA,NA,NA
"ENSG00000222412",0,NA,NA,NA,NA,NA
"ENSG00000223540",0,NA,NA,NA,NA,NA
"ENSG00000224250",0,NA,NA,NA,NA,NA
"ENSG00000201884",0,NA,NA,NA,NA,NA
"ENSG00000273767",0,NA,NA,NA,NA,NA
"ENSG00000276742",0,NA,NA,NA,NA,NA
"ENSG00000107672",30.7856299127203,-0.0544635686066868,0.415959568133005,-0.130934765730096,0.895826912342762,NA
"ENSG00000273891",1.48083516495274,-0.863716940150503,2.47847116688481,-0.348487790251807,0.727473881822113,NA
"ENSG00000285715",0,NA,NA,NA,NA,NA
"ENSG00000285973",0,NA,NA,NA,NA,NA
"ENSG00000166189",70.8497218530624,0.235891848065444,0.271535253777115,0.868733782387873,0.384992759126306,0.717287047009707
"ENSG00000224302",0,NA,NA,NA,NA,NA
"ENSG00000229629",0,NA,NA,NA,NA,NA
"ENSG00000198728",650.33619518703,0.158267049575366,0.0906123100772736,1.74663960603583,0.0806998725048848,0.320943539513282
"ENSG00000148840",138.939667325203,0.37367022417999,0.197880253161133,1.88836540387743,0.0589769124744907,0.266728060419223
"ENSG00000166197",633.482807206846,0.065963710658595,0.0921183216442817,0.716075906303594,0.473944480067488,0.775473983491627
"ENSG00000119915",1.0332796558583,3.5646586567578,3.65667459634089,0.974836169541812,0.329641532493691,NA
"ENSG00000107859",0,NA,NA,NA,NA,NA
"ENSG00000228816",0.479931837204901,-2.32235575372441,4.89130599967011,-0.474792571530189,0.634934828267363,NA
"ENSG00000234163",0,NA,NA,NA,NA,NA
"ENSG00000229878",0,NA,NA,NA,NA,NA
"ENSG00000235962",0,NA,NA,NA,NA,NA
"ENSG00000234182",0,NA,NA,NA,NA,NA
"ENSG00000287560",0,NA,NA,NA,NA,NA
"ENSG00000273001",1.44351126926713,-2.17645196602505,2.67005860740494,-0.815132656634968,0.414996380513902,NA
"ENSG00000067057",1277.27110903538,0.458447928628985,0.0650308760710196,7.04969633391249,1.79308668581021e-12,1.25516068006715e-10
"ENSG00000278419",0,NA,NA,NA,NA,NA
"ENSG00000237399",2.72217391126541,-0.685324578875416,1.74963896888809,-0.39169485308786,0.695283693422905,NA
"ENSG00000236968",0,NA,NA,NA,NA,NA
"ENSG00000227338",0,NA,NA,NA,NA,NA
"ENSG00000287428",0,NA,NA,NA,NA,NA
"ENSG00000233805",0,NA,NA,NA,NA,NA
"ENSG00000252252",0,NA,NA,NA,NA,NA
"ENSG00000234173",0,NA,NA,NA,NA,NA
"ENSG00000224697",0,NA,NA,NA,NA,NA
"ENSG00000221594",0,NA,NA,NA,NA,NA
"ENSG00000236744",0,NA,NA,NA,NA,NA
"ENSG00000223800",0,NA,NA,NA,NA,NA
"ENSG00000228048",0,NA,NA,NA,NA,NA
"ENSG00000249860",0,NA,NA,NA,NA,NA
"ENSG00000236993",0.498051082585836,0.146838541519934,4.99518888362276,0.0293959938134391,0.976548767899281,NA
"ENSG00000270541",0,NA,NA,NA,NA,NA
"ENSG00000107959",390.228622015677,-0.114692245588862,0.115074140558849,-0.996681313732754,0.31891922268687,0.659861640453345
"ENSG00000288566",0,NA,NA,NA,NA,NA
"ENSG00000202297",0,NA,NA,NA,NA,NA
"ENSG00000232709",0.475130674628732,-2.30915258556367,4.89227491787223,-0.471999759688072,0.636926960118735,NA
"ENSG00000286795",0,NA,NA,NA,NA,NA
"ENSG00000119912",106.99907688446,0.0804794175100265,0.220767843347773,0.364543206517845,0.715452415927532,0.910502011050578
"ENSG00000272447",1.52210956827197,1.13851297558881,2.31852833123638,0.491049844097307,0.623391194362523,NA
"ENSG00000214695",0,NA,NA,NA,NA,NA
"ENSG00000204437",0,NA,NA,NA,NA,NA
"ENSG00000214584",0.262886326559554,1.58520202967493,4.99593334402823,0.317298474682367,0.751017134642685,NA
"ENSG00000283913",0,NA,NA,NA,NA,NA
"ENSG00000283101",0,NA,NA,NA,NA,NA
"ENSG00000242600",1.94636351442914,-1.43995699233686,2.10779153649498,-0.683159111043467,0.494506306911585,NA
"ENSG00000133661",1.96951867236743,-0.598464335419156,1.93218268767789,-0.309734860598713,0.756762590616074,NA
"ENSG00000273372",0,NA,NA,NA,NA,NA
"ENSG00000235924",0,NA,NA,NA,NA,NA
"ENSG00000225100",0,NA,NA,NA,NA,NA
"ENSG00000229616",0,NA,NA,NA,NA,NA
"ENSG00000224760",0,NA,NA,NA,NA,NA
"ENSG00000236217",0,NA,NA,NA,NA,NA
"ENSG00000227515",0,NA,NA,NA,NA,NA
"ENSG00000230091",1.02405848568613,1.71516248811407,3.1975505328185,0.536398868605911,0.591682913173684,NA
"ENSG00000282432",0,NA,NA,NA,NA,NA
"ENSG00000133678",49.8863853404132,-0.0542109877272875,0.326198935729877,-0.166189958915682,0.868007461190349,0.962424869360199
"ENSG00000279399",0,NA,NA,NA,NA,NA
"ENSG00000230171",0,NA,NA,NA,NA,NA
"ENSG00000189129",4.03118847652565,0.875223484639436,1.25820297147943,0.695613906880483,0.486670654565409,NA
"ENSG00000099284",93.1706880385797,-0.0122846549502753,0.236143012200609,-0.0520220981167091,0.958511085501426,0.987228462746302
"ENSG00000148734",0,NA,NA,NA,NA,NA
"ENSG00000226762",0.258319913964574,1.57247270937855,4.99684407102532,0.314693171735473,0.752994629214085,NA
"ENSG00000288657",0,NA,NA,NA,NA,NA
"ENSG00000150093",7165.77894217246,-0.0805667750352155,0.0282233917316868,-2.85460995620742,0.00430897127324461,0.0419236934457132
"ENSG00000136754",451.73941702352,-0.079460175364427,0.107251123963321,-0.740879651681803,0.458766414294744,0.768857456958214
"ENSG00000078403",160.089531808261,-0.0457420203946539,0.190561665012288,-0.240037892152675,0.810300881482066,0.945083166374029
"ENSG00000120616",52.1979304343511,0.257039646924319,0.320429493920772,0.802172246315981,0.422453328268965,0.740154493667269
"ENSG00000138182",35.5816037250159,-0.350519473802899,0.386943357631002,-0.905867659672201,0.365005903712954,NA
"ENSG00000204152",2.7121020861507,-0.663820030286732,1.69528108454005,-0.39156930159864,0.695376473947353,NA
"ENSG00000166024",64.0154977324912,-0.135786810719693,0.286588600775281,-0.473803948769636,0.63563971844877,0.873811291784806
"ENSG00000179988",8.20082416469181,0.0498192167128437,0.830526709692637,0.0599850867304206,0.952167512365592,NA
"ENSG00000183346",0,NA,NA,NA,NA,NA
"ENSG00000284024",58.102361066767,-0.350265126961405,0.301114426696424,-1.16322931054557,0.244736477450107,0.585341422283929
"ENSG00000214562",3.73182890922304,-0.0604124943061385,1.29384247389419,-0.0466923103276321,0.962758459132595,NA
"ENSG00000132334",62.8524644751854,-0.0151550381142568,0.287503114181075,-0.0527126050701206,0.95796089559629,0.986906835655985
"ENSG00000185009",293.478712873092,-0.237913782969608,0.137287550312823,-1.73295963419478,0.0831028436450077,0.3263823687768
"ENSG00000148634",213.235641824007,0.210740090627891,0.156576676503376,1.34592261972905,0.178327473088771,0.500024924541715
"ENSG00000119950",140.688626728254,2.17126165715529e-05,0.194385793539919,0.000111698577227013,0.999910877429952,0.999910877429952
"ENSG00000165338",12.1992551581268,0.198872840264669,0.704512661889908,0.282284266873469,0.777725548451761,NA
